image_names,label,2,3,4,5,6,7
CLEANN 1.jpg,0,71.92839797897763,106.06487222041238,0.5562489673656394,0.5568178645974652,0.9917945554050678,0.9879018984980292
CLEANN 10.jpg,0,349.0010124620248,484.86814220936964,0.31833932179304547,0.23733791238081395,0.9305262740203046,0.903346889082029
CLEANN 100.jpg,0,92.03358965253489,106.23317737051995,0.47657497213187444,0.41258243632182173,0.9859609414268397,0.9837949506968515
CLEANN 101.jpg,0,327.5220004562093,464.8814609395374,0.18870833891857303,0.14824638837582152,0.9507023650778489,0.9299651354271417
CLEANN 102.jpg,0,425.82498447746633,601.05568820805,0.2242663448613501,0.19630209564912213,0.9382760611549849,0.9128668741566971
CLEANN 103.jpg,0,75.84564849213243,126.9561352878503,0.33758418878282503,0.2699422760746499,0.9833410464207265,0.972062381960387
CLEANN 104.jpg,0,141.9592179305091,199.9125925986649,0.368643703830845,0.3080474949312302,0.9798200665518805,0.9715652049543235
CLEANN 105.jpg,0,63.153788789334826,103.2403642134266,0.4667516877640461,0.39784244830471405,0.9924048061015767,0.9875724825210612
CLEANN 106.jpg,0,89.65178922639973,142.49046962136748,0.38993677722747755,0.3285703564166315,0.9867040939745715,0.9788483717222042
CLEANN 107.jpg,0,109.13260899257122,123.1491894163623,0.45265536216107266,0.3919043251260851,0.9830621092631179,0.9808811141179833
CLEANN 108.jpg,0,81.57397699956321,110.15248196466924,0.4720219172627682,0.40311664538996006,0.9871853136519806,0.9826913200436801
CLEANN 109.jpg,0,81.57397699956321,110.15248196466924,0.4720219172627682,0.40311664538996006,0.9871853136519806,0.9826913200436801
CLEANN 11.jpg,0,585.3898819930267,701.1248821409682,0.2814180957576067,0.24652066219921615,0.9223511495429578,0.906957994195908
CLEANN 110.jpg,0,61.35120192307603,105.49272651108828,0.38910049428942367,0.32362787939969134,0.9887517800564575,0.980625702933808
CLEANN 111.jpg,0,259.9889100291881,358.67384042107125,0.4094886086756702,0.37672958626313874,0.9712164258797902,0.9602839144329403
CLEANN 112.jpg,0,262.3160648487323,290.849296424927,0.22591010133771866,0.20975140358630945,0.9424225283489222,0.9361566579000756
CLEANN 113.jpg,0,463.8052675312882,574.9125855160418,0.19959407440776053,0.18597225013001784,0.9504046793702214,0.9385454955442506
CLEANN 114.jpg,0,192.84274423533816,329.90460677434885,0.160100531758776,0.13192363258303622,0.9710915158562097,0.9505433478779841
CLEANN 115.jpg,0,266.76420483633393,325.02166476998553,0.22591025850806534,0.2117608186246259,0.9580060830389437,0.9488417838944768
CLEANN 116.jpg,0,196.85531328190262,310.13486606210824,0.41648362713790443,0.3850871929650366,0.976741571645015,0.9633511724461553
CLEANN 117.jpg,0,321.39813334028946,507.84007869499624,0.3636318582031338,0.3303166728148909,0.9626468100169993,0.9409697417044738
CLEANN 118.jpg,0,285.8353805254404,422.5386611423535,0.3759086830110849,0.3412160847094669,0.9674575091405758,0.9518833959238481
CLEANN 119.jpg,0,286.130530650546,412.8352199290972,0.37515010594101,0.34079459517468674,0.9665632304597579,0.951751452388628
CLEANN 12.jpg,0,156.0374549278853,229.6501097743611,0.28763229744061325,0.2461590798288193,0.9723902447509932,0.9593402688420578
CLEANN 120.jpg,0,374.39597737699404,589.3784130706603,0.30287349120606677,0.2714380969289862,0.9517455465321598,0.9240224636212708
CLEANN 121.jpg,0,293.17000417014634,441.99363977483597,0.37157661226756733,0.3390670341210364,0.9646687478331654,0.946723917238326
CLEANN 122.jpg,0,287.2727804420418,432.27555503436963,0.3807550596230418,0.3510212677079267,0.9675615637816027,0.9511807989083113
CLEANN 123.jpg,0,9.561407944119921,24.188660100062435,0.6184855388462678,0.5227554459632225,0.998568900088443,0.9963772504551552
CLEANN 124.jpg,0,306.6531331465047,461.66695334898355,0.18126516764438655,0.13144220777956678,0.9418166361208721,0.9123673372474767
CLEANN 125.jpg,0,485.7364532944232,826.5706170523196,0.14062067867064346,0.11180209815827193,0.9343849036651389,0.8883114327473257
CLEANN 126.jpg,0,253.44990877814757,375.36257087761277,0.41726251738609094,0.3856364580931746,0.9718815607180519,0.9583549259362636
CLEANN 127.jpg,0,272.40885724327893,303.5332272769627,0.23290381597437826,0.21227310599854124,0.9584703822670158,0.9537284884392478
CLEANN 128.jpg,0,516.0809650812048,734.4794098219074,0.16065747009636513,0.14419546590343751,0.9386538833886566,0.9127066319780266
CLEANN 129.jpg,0,346.3885175146014,473.504250573247,0.3886342580827786,0.36007368643696586,0.9683461716459574,0.9567304340064473
CLEANN 13.jpg,0,433.40206839807854,683.9973693641044,0.2345574622185176,0.185070840467358,0.9442489505490709,0.9119891033374616
CLEANN 130.jpg,0,370.69496038366225,611.1832905982845,0.31164029735994486,0.2775642283551925,0.9539100440130557,0.9239854933938834
CLEANN 131.jpg,0,418.6582219558027,695.3752022097148,0.2869617568089821,0.2513892495002731,0.9240008096766988,0.873776993527122
CLEANN 132.jpg,0,412.2162943077641,665.3413826349732,0.29827803065382996,0.26755191350234664,0.9482865212099375,0.9165060399587948
CLEANN 133.jpg,0,259.015100604671,370.17155513860456,0.3917161513069304,0.3535957757308399,0.9699833219761999,0.9570947860236074
CLEANN 134.jpg,0,308.2288610300328,498.11449343337256,0.3756841034117522,0.34047896658684906,0.9646627320481718,0.9428845738209651
CLEANN 135.jpg,0,402.44022907978024,460.03773537268745,0.16986744340431864,0.16419823627544236,0.9509360458263698,0.9439228025132841
CLEANN 136.jpg,0,237.67723623853163,314.1961903272752,0.4317429963595151,0.395831726733125,0.9728864857099505,0.9641535975757057
CLEANN 137.jpg,0,260.2574478732272,383.7009511152536,0.3820156333517909,0.3444130330207355,0.9686428794702497,0.953761630948008
CLEANN 138.jpg,0,264.78825531693025,398.61519230766646,0.3979684049709563,0.3630538764458109,0.9708307789973856,0.9560846394569231
CLEANN 139.jpg,0,260.3438444314531,305.83968432806864,0.23962262294891903,0.23426575121955553,0.9486845198852396,0.9397262823417788
CLEANN 14.jpg,0,767.0581170782577,851.8366388444406,0.17303806423627188,0.1456033251563693,0.8789925059170582,0.8655253066489995
CLEANN 140.jpg,0,572.4910453597488,589.9426602814797,0.2878874871391796,0.23135359524037966,0.9064662853125303,0.9036321762009037
CLEANN 141.jpg,0,307.1572643869932,388.42717479672854,0.2619652531260372,0.23470150374450957,0.9503710455093365,0.9372059437673349
CLEANN 142.jpg,0,598.8971349449229,810.0826792589044,0.13376311461777296,0.12082778539567761,0.9402747451045472,0.9192120542336851
CLEANN 143.jpg,0,307.1572643869932,388.42717479672854,0.2619652531260372,0.23470150374450957,0.9503710455093365,0.9372059437673349
CLEANN 144.jpg,0,627.4809023144306,871.6645215759779,0.10839887662768909,0.08691138366610539,0.9077044591307791,0.871786027408958
CLEANN 145.jpg,0,635.8199275437872,827.8404747758985,0.14594723678670407,0.12619133167716712,0.9173051805495369,0.8923160386693125
CLEANN 146.jpg,0,210.77663989181482,295.6497467096756,0.3228651330289547,0.2828477115489132,0.9738210156010614,0.9632561425257465
CLEANN 147.jpg,0,335.73088666580395,426.05156860828697,0.24772556947805008,0.2265080719878237,0.9503284349556621,0.9369420909738394
CLEANN 148.jpg,0,404.7350397549575,477.9195082421154,0.2598491486878108,0.24826710749624278,0.9509081315209317,0.9420003638998413
CLEANN 149.jpg,0,161.8034744851412,248.7822444292476,0.43367294012965885,0.3966692501841278,0.9825927050105554,0.9732269763459598
CLEANN 15.jpg,0,754.6025240384824,887.1268402043016,0.16844127513007248,0.1416127636633697,0.8782817189300975,0.8568113756480508
CLEANN 150.jpg,0,350.5016073057956,465.07950058640245,0.24833919289044856,0.22970503666652392,0.9550142690465465,0.9402654521340402
CLEANN 151.jpg,0,402.26759808394905,501.8193860763671,0.32914460008010527,0.284507193241134,0.9587321910275801,0.9485154145778838
CLEANN 152.jpg,0,211.80787522810346,270.266911812621,0.3674393721932201,0.30819744152894757,0.9610945227609216,0.9503725612395968
CLEANN 153.jpg,0,278.53249071298524,357.39272380766516,0.29541980513747673,0.28508739975805325,0.9662266557462205,0.9566426223116481
CLEANN 154.jpg,0,162.68847112176843,242.78628257244105,0.4263431331515144,0.39169086182869867,0.9811177827607995,0.9718152801930142
CLEANN 155.jpg,0,385.0252418298353,356.22708926454413,0.19555864337454643,0.1888420915264168,0.9346240440703351,0.9395167715314897
CLEANN 156.jpg,0,101.79972424937871,131.11635553470455,0.4832465446351493,0.4414069886695788,0.9878544276302154,0.9843536686267607
CLEANN 157.jpg,0,238.04574567863563,244.6632181118846,0.21221902152008515,0.21454055696328755,0.9495223884079455,0.948119136870257
